,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover,macd_diff_dea,macd_dea_k,macd_macd_self,macd_sum,macd_result,macd,macd_signal,macd_hist
2015-07-01,58.6,58.6,58.6,58.6,846.0,-6.51,-10.0,57.904,53.39,47.138,30991.7,32459.49,31898.02,0.24,,,,,,,,
2015-07-02,52.74,52.74,52.74,52.74,224.0,-5.86,-10.0,58.298,54.079,47.831,24692.53,29348.98,30549.84,0.06,,,,,,,,
2015-07-03,47.47,47.47,47.47,47.47,4348.0,-5.27,-9.99,56.622,53.854,48.293,17088.0,24941.19,29996.35,1.23,,,,,,,,
2015-07-06,43.0,47.47,42.72,42.72,52643.35,-4.75,-10.01,53.328,53.17,48.549,18673.11,26715.55,31868.25,14.86,,,,,,,,
2015-07-07,38.45,38.45,38.45,38.45,813.0,-4.27,-9.99,47.996,52.06,48.585,11774.87,24473.01,31123.61,0.23,,,,,,,,
2015-07-08,34.61,34.61,34.61,34.61,326.0,-3.84,-9.99,43.198,50.551,48.371,11670.87,21331.29,28794.71,0.09,,,,,,,,
2015-07-09,31.15,38.07,38.07,31.15,138843.22,3.46,10.0,40.264,49.281,48.276,39394.71,32043.62,34089.46,39.18,,,,,,,,
2015-07-10,36.9,41.88,41.88,35.08,136178.27,3.81,10.01,39.146,47.884,48.225,65760.77,41424.38,38749.67,38.43,,,,,,,,
2015-07-13,40.21,45.99,44.0,40.0,128205.47,2.12,5.06,39.402,46.365,48.225,80873.19,49773.15,43026.41,36.18,,,,,,,,
2015-07-14,42.0,44.85,40.8,40.01,98300.11,-3.1,-7.06,39.872,43.934,48.042,100370.61,56072.74,46234.84,27.74,,,,,,,,
2015-07-15,38.97,38.97,36.74,36.74,40655.06,-4.08,-9.99,40.298,41.748,47.569,108436.43,60053.65,46256.57,11.47,,,,,,,,
2015-07-16,33.07,37.45,34.56,33.07,58084.3,-2.18,-5.93,39.596,39.93,47.005,92284.64,65839.68,47594.33,16.39,,,,,,,,
2015-07-17,35.09,37.66,36.85,35.09,39300.76,2.28,6.59,38.59,38.868,46.361,72909.14,69334.95,47138.07,11.09,,,,,,,,
2015-07-20,37.0,38.68,37.26,36.15,44649.34,0.38,1.03,37.242,38.322,45.746,56197.91,68535.55,47625.55,12.6,,,,,,,,
2015-07-21,36.5,38.8,38.25,36.0,42906.53,1.02,2.74,36.732,38.302,45.181,45119.2,72744.91,48608.96,12.11,,,,,,,,
2015-07-22,38.4,40.37,39.97,38.3,50935.56,1.74,4.55,37.378,38.838,44.695,47175.3,77805.86,49568.57,14.37,,,,,,,,
2015-07-23,40.99,43.48,43.01,40.43,61065.95,3.03,7.58,39.068,39.332,44.307,47771.63,70028.13,51035.88,17.23,,,,,,,,
2015-07-24,43.05,44.88,41.6,40.31,66468.25,-1.4,-3.26,40.018,39.304,43.594,53205.13,63057.13,52240.76,18.76,,,,,,,,
2015-07-27,40.2,42.39,37.46,37.46,50312.34,-4.16,-9.99,40.058,38.65,42.508,54337.73,55267.82,52520.49,14.2,,,,,,,,
2015-07-28,36.01,38.8,35.85,33.71,57850.01,-1.61,-4.3,39.578,38.155,41.045,57326.42,51222.81,53647.78,16.32,,,,,,,,
2015-07-29,36.5,38.14,38.05,35.0,42073.28,2.16,6.02,39.194,38.286,40.017,55553.97,51364.63,55709.14,11.87,,,,,,,,
2015-07-30,37.85,39.89,37.3,37.0,40663.64,-0.78,-2.05,38.052,38.56,39.245,51473.5,49622.57,57731.12,11.47,,,,,,,,
2015-07-31,36.3,38.2,36.4,35.5,32416.87,-0.96,-2.57,37.012,38.515,38.692,44663.23,48934.18,59134.57,9.15,,,,,,,,
2015-08-03,35.7,36.73,35.26,34.4,27733.95,-1.16,-3.19,36.572,38.315,38.319,40147.55,47242.64,57889.1,7.83,,,,,,,,
2015-08-04,34.51,38.75,38.52,34.51,37861.09,3.26,9.25,37.106,38.342,38.322,36149.77,46738.09,59741.5,10.68,,,,,,,,
2015-08-05,38.0,39.8,38.7,37.7,43313.28,0.19,0.49,37.236,38.215,38.527,36397.77,45975.87,61890.86,12.22,,,,,,,,
2015-08-06,38.09,39.55,38.82,37.55,31486.26,0.05,0.13,37.54,37.796,38.564,34562.29,43017.9,56523.02,8.88,,,,,,,,
2015-08-07,39.63,40.65,39.94,39.15,35330.59,1.12,2.88,38.248,37.63,38.467,35145.03,39904.13,51480.63,9.97,,,,,,,,
2015-08-10,40.22,43.68,42.6,39.8,48134.43,2.64,6.61,39.716,38.144,38.397,39225.13,39686.34,47477.08,13.58,,,,,,,,
2015-08-11,42.2,43.23,42.1,41.09,41903.73,-0.5,-1.17,40.432,38.769,38.462,40033.66,38091.71,44657.26,11.82,,,,,,,,
2015-08-12,42.07,43.78,42.21,41.61,34291.21,0.17,0.4,41.134,39.185,38.736,38229.24,37313.5,44339.07,9.68,,,,,,,,
2015-08-13,42.77,45.59,44.92,41.2,59951.97,2.7,6.39,42.354,39.947,39.254,43922.39,39242.34,44432.45,16.92,,,,,,,,
2015-08-14,44.97,45.98,45.45,44.3,45846.84,0.55,1.23,43.456,40.852,39.684,46025.64,40585.34,44759.76,12.94,,,,,,,,
2015-08-17,46.5,48.16,45.57,45.54,45969.83,0.14,0.31,44.05,41.883,40.099,45592.72,42408.92,44825.78,12.97,,,,,,0.6369960632430249,-0.6785836723298525,1.3155797355728773
2015-08-18,45.08,45.1,41.01,41.01,49525.22,-4.56,-10.01,43.832,42.132,40.237,47117.01,43575.34,45156.72,13.98,,,,,,0.49777041816294343,-0.4433128542312933,0.9410832723942367
2015-08-19,38.96,41.72,40.84,36.91,48529.03,-0.17,-0.41,43.558,42.346,40.281,49964.58,44096.91,45036.39,13.69,,,,0.0,,0.3694566458846751,-0.2807589542080996,0.6502156000927747
2015-08-20,40.0,40.3,37.9,37.8,35220.18,-2.92,-7.15,42.154,42.254,40.025,45018.22,44470.3,43744.1,9.94,,,,0.0,,0.03018566594147387,-0.2185700301781849,0.24875569611965878
2015-08-21,37.0,39.3,37.17,36.63,29246.5,-0.69,-1.82,40.498,41.977,39.804,41698.15,43861.89,41883.01,8.25,,,-1.0,-1.0,,-0.2942025453068027,-0.23369653320390846,-0.06050601210289422
2015-08-24,36.0,36.0,33.37,33.37,31701.42,-3.71,-10.01,38.058,41.054,39.599,38844.47,42218.59,40952.47,8.95,,,-1.0,-1.0,,-0.8481340208397086,-0.3565840307310685,-0.4915499901086401
2015-08-25,30.03,31.8,30.03,30.03,35892.63,-3.34,-10.01,35.862,39.847,39.308,36117.95,41617.48,39854.6,10.13,,,-1.0,-1.0,,-1.5388993190966573,-0.5930470884041863,-0.945852230692471
2015-08-26,30.8,31.93,29.19,28.0,39386.12,-0.84,-2.8,33.532,38.545,38.865,34289.37,42126.97,39720.24,11.11,,,-1.0,-1.0,,-2.1295684351772124,-0.9003513577587916,-1.2292170774184208
2015-08-27,30.18,30.95,30.65,28.2,27126.68,1.58,5.43,32.082,37.118,38.533,32670.67,38844.44,39043.39,7.65,,,-1.0,-1.0,,-2.451607561050274,-1.210602598417088,-1.2410049626331858
2015-08-28,30.82,32.47,32.35,30.41,38008.83,1.83,6.0,31.118,35.808,38.33,34423.14,38060.64,39322.99,10.73,,,-1.0,-1.0,,-2.5403663341867144,-1.4765553455710134,-1.063810988615701
2015-08-31,31.9,31.99,30.81,30.5,32164.99,-1.52,-4.7,30.606,34.332,38.108,34515.85,36680.16,39544.54,9.08,,,-1.0,-1.0,,-2.7038056426646975,-1.7220054049897502,-0.9818002376749473
2015-09-01,31.3,33.89,33.89,30.9,88853.58,3.08,10.0,31.378,33.62,37.876,45108.04,40613.0,42094.17,25.07,,,-1.0,-1.0,,-2.5553457773108192,-1.888673479453964,-0.6666722978568553
2015-09-02,32.0,34.23,30.8,30.5,86928.06,-3.09,-9.12,31.7,32.616,37.481,54616.43,44452.9,44274.9,24.53,,,-1.0,-1.0,,-2.6564060448847187,-2.0422199925401148,-0.6141860523446039
2015-09-07,30.21,32.8,30.98,30.21,40066.58,0.17,0.55,31.766,31.924,37.089,57204.41,44937.54,44703.92,11.31,,,-1.0,-1.0,,-2.690952909281542,-2.1719665758884004,-0.5189863333931415
2015-09-08,30.9,33.31,32.9,30.58,39057.53,1.93,6.23,31.876,31.497,36.737,57414.15,45918.64,44890.27,11.02,,,-1.0,-1.0,,-2.534191017748782,-2.2444114642604767,-0.2897795534883052
2015-09-09,32.89,36.18,36.18,32.8,65050.0,3.29,10.0,32.95,31.778,36.416,63991.15,49253.5,45736.05,18.36,,,1.0,1.0,,-2.120839780590643,-2.21969712752651,0.0988573469358669
2015-09-10,35.0,35.8,33.9,33.8,46200.18,-2.28,-6.3,32.952,32.165,36.006,55460.47,50284.26,45950.87,13.04,,,1.0,1.0,,-1.9547003237791074,-2.1666977667770295,0.21199744299792211
2015-09-11,33.75,34.98,34.58,33.33,27013.57,0.64,1.89,33.708,32.704,35.625,43477.57,49047.0,45586.99,7.62,,,1.0,1.0,,-1.7480132812768545,-2.0829608696769943,0.33494758840013983
2015-09-14,34.5,34.8,31.08,31.08,42627.03,-3.45,-9.99,33.728,32.747,34.933,43989.66,50597.04,44720.74,12.03,,,1.0,1.0,,-1.8453608886465815,-2.035440873470912,0.19007998482433042
2015-09-15,29.71,31.0,29.17,28.88,27022.1,-1.91,-6.14,32.982,32.429,34.119,41582.58,49498.36,43779.5,7.63,,,-1.0,-1.0,,-2.052965300247976,-2.038945758826325,-0.014019541421651294
2015-09-16,29.5,32.09,31.78,29.5,20741.17,2.61,8.95,32.102,32.526,33.429,32720.81,48355.98,42518.07,5.85,,,1.0,1.0,,-1.984017585118039,-2.0279601240846676,0.043942538966628586
2015-09-17,31.4,32.8,30.85,30.8,26183.7,-0.95,-2.99,31.492,32.222,32.921,28717.51,42088.99,41350.99,7.39,,,1.0,1.0,,-1.9815768671658844,-2.018683472700911,0.03710660553502665
2015-09-18,30.95,31.53,31.02,30.5,14269.53,0.19,0.62,30.78,32.244,32.43,26168.71,34823.14,39638.02,4.03,,,1.0,1.0,,-1.9435212976345326,-2.0036510376876353,0.060129740053102676
2015-09-21,30.55,32.88,32.6,30.55,29960.15,1.57,5.06,31.084,32.406,32.165,23635.33,33812.5,39375.02,8.45,,,1.0,1.0,,-1.7655174035842194,-1.9560243108669522,0.19050690728273278
2015-09-22,32.55,33.85,32.92,32.01,31409.57,0.35,1.07,31.834,32.408,31.953,24512.82,33047.7,39483.17,8.86,,,1.0,1.0,,-1.580408741253244,-1.8809011969442104,0.3004924556909665
2015-09-23,32.29,33.09,32.39,31.9,18657.2,-0.51,-1.55,31.956,32.029,31.904,24096.03,28408.42,38830.96,5.26,,,1.0,1.0,,-1.4596494332588534,-1.796650844207139,0.3370014109482855
2015-09-24,32.44,33.45,32.93,32.34,19813.87,0.51,1.57,32.372,31.932,32.049,22822.06,25769.79,38027.02,5.59,,,1.0,1.0,,-1.3053263351634286,-1.698385942398397,0.39305960723496836
2015-09-25,32.8,33.19,31.21,30.98,18045.93,-1.73,-5.25,32.41,31.595,32.15,23577.34,24873.03,36960.01,5.09,,,1.0,1.0,,-1.3067503883916487,-1.6200588315970472,0.3133084432053985
2015-09-28,31.28,31.99,31.98,30.63,12457.89,0.72,2.3,32.286,31.685,32.216,20076.89,21856.11,36226.57,3.52,,,1.0,1.0,,-1.231549855867982,-1.5423570364512342,0.3108071805832522
2015-09-29,31.38,31.79,31.19,30.8,12502.07,-0.79,-2.47,31.94,31.887,32.158,16295.39,20404.11,34951.24,3.53,,,1.0,1.0,,-1.221617246558921,-1.4782090784727715,0.2565918319138505
2015-09-30,31.28,31.75,31.48,31.09,9822.39,0.29,0.93,31.758,31.857,32.192,14528.43,19312.23,33834.1,2.77,,-1.0,1.0,2.0,,-1.1767798205012916,-1.4179232268784756,0.241143406377184
2015-10-08,33.39,33.7,32.91,32.5,21805.83,1.45,4.61,31.754,32.063,32.143,14926.82,18874.44,30481.72,6.15,,-1.0,1.0,2.0,,-1.0141661126726547,-1.3371718040373115,0.32300569136465684
2015-10-09,32.58,33.4,33.16,32.58,19142.29,0.25,0.76,32.144,32.277,32.261,15146.09,19361.72,27092.43,5.4,,,1.0,1.0,,-0.8552617420072224,-1.2407897916312938,0.3855280496240714
2015-10-12,33.26,35.61,35.13,33.26,28642.32,1.99,6.0,32.774,32.53,32.468,18382.98,19229.94,26521.22,8.08,,,1.0,1.0,,-0.5638664459929075,-1.1054051225036166,0.5415386765107091
2015-10-13,34.8,36.55,35.18,34.8,28779.79,0.08,0.23,33.572,32.756,32.582,21638.52,18966.96,26007.33,8.12,,,1.0,1.0,,-0.3251508557139715,-0.9493542691456875,0.624203413431716
2015-10-14,34.98,35.5,34.52,34.39,22499.69,-0.69,-1.96,34.18,32.969,32.499,24173.98,19351.21,23879.81,6.35,,,1.0,1.0,,-0.1870671213847359,-0.7968968395934972,0.6098297182087613
2015-10-15,34.55,35.77,35.68,34.51,28804.05,1.15,3.33,34.734,33.244,32.588,25573.63,20250.23,23010.01,8.13,,,1.0,1.0,,0.01578557213686338,-0.6343603572474251,0.6501459293842885
2015-10-16,35.6,36.39,36.18,35.3,29778.81,0.54,1.51,35.338,33.741,32.668,27700.93,21423.51,23148.27,8.4,,,1.0,1.0,,0.21442189244994836,-0.4646039073079504,0.6790257997578988
2015-10-19,36.3,37.5,35.84,35.1,32662.1,-0.32,-0.89,35.48,34.127,32.906,28504.89,23443.93,22650.02,9.22,,,1.0,1.0,,0.34048257768156276,-0.30358661031004774,0.6440691879916105
2015-10-20,35.88,36.09,36.0,34.91,25427.7,0.15,0.42,35.644,34.608,33.248,27834.47,24736.5,22570.3,7.18,,,1.0,1.0,,0.4481314612370255,-0.15324299600063307,0.6013744572376586
2015-10-21,35.98,37.19,34.18,33.8,40164.58,-1.82,-5.06,35.576,34.878,33.368,31367.45,27770.72,23541.47,11.33,,,1.0,1.0,,0.38217965819657707,-0.04615846516119104,0.4283381233577681
2015-10-22,34.55,35.99,35.97,34.3,25675.45,1.77,5.17,35.634,35.184,33.624,30741.73,28157.68,23516.06,7.25,,,1.0,1.0,,0.4689447166897196,0.05686217120899109,0.41208254548072853
2015-10-23,36.18,39.39,39.18,36.18,45171.26,3.23,8.98,36.234,35.786,34.032,33820.22,30760.58,25061.15,12.75,,,1.0,1.0,,0.7876473156038344,0.20301920008795976,0.5846281155158746
2015-10-26,38.95,38.96,38.37,37.58,30833.18,-0.56,-1.44,36.74,36.11,34.32,33454.43,30979.66,25104.8,8.7,,,1.0,1.0,,0.9637516615837995,0.3551656923871277,0.6085859691966718
2015-10-27,37.88,38.88,38.0,36.35,26261.43,-0.37,-0.96,37.14,36.392,34.574,33621.18,30727.83,24847.39,7.41,,,1.0,1.0,,1.06122655758994,0.49637786542769013,0.5648486921622499
2015-10-28,37.76,38.55,36.85,36.8,20160.67,-1.15,-3.03,37.674,36.625,34.797,29620.4,30493.92,24922.57,5.69,,,,0.0,,1.0337641364256314,0.6038551196272783,0.429909016798353
2015-10-29,37.09,37.68,37.24,36.89,15090.53,0.38,1.03,37.928,36.781,35.013,27503.41,29122.57,24686.4,4.26,,,,0.0,,1.0315783177194007,0.6893997592457028,0.3421785584736978
2015-10-30,37.68,38.2,37.75,37.31,21064.88,0.49,1.31,37.642,36.938,35.34,22682.14,28251.18,24837.35,5.94,,,,0.0,,1.05879366411515,0.7632785402195923,0.2955151238955578
2015-11-02,36.98,39.78,38.25,36.2,30355.29,0.5,1.32,37.618,37.179,35.653,22586.56,28020.5,25732.22,8.57,,,,0.0,,1.1079362441788874,0.8322100810114513,0.27572616316743603
2015-11-03,38.0,39.93,39.83,37.41,35751.41,1.62,4.24,37.984,37.562,36.085,24484.56,29052.87,26894.68,10.09,,,,0.0,,1.2598520975715104,0.9177384843234632,0.34211361324804723
2015-11-04,40.18,41.3,41.29,39.5,44212.35,1.47,3.69,38.872,38.273,36.576,29294.89,29457.65,28614.18,12.48,,,,0.0,,1.4809844374367174,1.030387674946114,0.4505967624906033
2015-11-05,41.37,41.99,40.4,40.12,36356.84,-0.84,-2.04,39.504,38.716,36.95,33548.15,30525.78,29341.73,10.26,,,,0.0,,1.5663618041409464,1.1375825007850806,0.4287793033558658
2015-11-06,40.5,42.4,42.15,40.5,31292.45,1.76,4.36,40.384,39.013,37.4,35593.67,29137.9,29949.24,8.83,,,,0.0,,1.7550037660415114,1.2610667538363667,0.49393701220514474
2015-11-09,41.9,44.0,43.23,41.32,38709.94,1.08,2.56,41.38,39.499,37.805,37264.6,29925.58,30452.62,10.92,,,,0.0,,1.968953978173957,1.4026441987038847,0.5663097794700722
2015-11-10,42.68,43.49,42.0,41.6,31364.06,-1.16,-2.69,41.814,39.899,38.146,36387.13,30435.84,30581.83,8.85,,,,0.0,,2.0160209081560865,1.525319540594325,0.4907013675617615
2015-11-11,42.0,43.99,43.59,41.85,28944.63,1.56,3.71,42.274,40.573,38.599,33333.58,31314.24,30904.08,8.17,,,,0.0,,2.156759717593296,1.6516075759941191,0.5051521415991769
2015-11-12,43.65,46.49,45.53,43.61,36362.23,1.95,4.47,43.3,41.402,39.092,33334.66,33441.41,31281.99,10.26,,,,0.0,,2.3972045430202513,1.8007269693993455,0.5964775736209058
2015-11-13,45.0,45.0,42.65,41.8,37343.6,-2.9,-6.37,43.4,41.892,39.415,34544.89,35069.28,31660.23,10.54,,,,0.0,,2.3285250809699107,1.9062865917134586,0.42223848925645213
2015-11-16,41.5,43.5,43.5,41.4,17710.36,0.78,1.83,43.454,42.417,39.798,30344.98,33804.79,30912.64,5.0,,,,0.0,,2.31598675507896,1.988226624386559,0.32776013069240095
2015-11-17,43.52,45.05,42.92,42.81,21161.75,-0.53,-1.22,43.638,42.726,40.144,28304.51,32345.82,30699.34,5.97,,,,0.0,,2.233502462656382,2.0372817920405235,0.19622067061585868
2015-11-18,43.08,43.45,41.65,41.0,19773.88,-1.27,-2.96,43.25,42.762,40.518,26470.36,29901.97,29679.81,5.58,,,,0.0,,2.0421144561981635,2.0382483248720513,0.003866131326112132
2015-11-19,41.8,43.88,43.75,41.7,21484.11,2.17,5.22,42.894,43.097,40.907,23494.74,28414.7,29470.24,6.06,,,-1.0,-1.0,,2.0364159957970074,2.0378818590570424,-0.0014658632600350607
2015-11-20,43.51,44.94,44.1,43.5,20578.48,0.39,0.89,43.184,43.292,41.153,20141.72,27343.3,28240.6,5.81,,,-1.0,-1.0,,2.03666459809471,2.037638406864576,-0.0009738087698663023
2015-11-23,44.0,44.11,42.99,42.62,19734.29,-1.11,-2.52,43.082,43.268,41.384,20546.5,25445.74,27685.66,5.57,,,-1.0,-1.0,,1.9251025104579327,2.0151312275832476,-0.0900287171253149
2015-11-24,43.2,45.88,45.88,42.7,31922.58,2.93,6.82,43.674,43.656,41.778,22698.67,25501.59,27968.72,9.01,1.0,,1.0,2.0,,2.0462991368341577,2.0213648094334298,0.024934327400727874
2015-11-25,45.7,46.5,45.92,44.98,28714.35,0.15,0.33,44.528,43.889,42.231,24486.76,25478.56,28396.4,8.1,,,1.0,1.0,,2.121124993546765,2.041316846256097,0.07980814729066799
2015-11-26,45.89,50.38,48.61,45.7,52851.12,2.72,5.93,45.5,44.197,42.8,30760.16,27127.45,30284.43,14.91,,,1.0,1.0,,2.3701637702469895,2.1070862310542755,0.26307753919271404
2015-11-27,47.8,51.8,49.45,47.1,66599.08,0.84,1.73,46.57,44.877,43.385,39964.28,30053.0,32561.14,18.79,,,1.0,1.0,,2.605277754610455,2.2067245357655114,0.39855321884494366
2015-11-30,49.5,54.37,54.37,48.0,67123.12,4.94,9.99,48.846,45.964,44.191,49442.05,34994.28,34399.53,18.94,,,1.0,1.0,,3.152272725213045,2.395834173655018,0.756438551558027
2015-12-01,56.0,56.8,50.1,48.93,67550.85,-4.27,-7.85,49.69,46.682,44.704,56567.7,39633.19,35989.5,19.06,,,1.0,1.0,,3.20427992183658,2.5575233232913304,0.6467565985452497
2015-12-02,48.61,49.9,46.83,44.99,42271.05,-3.16,-6.32,49.872,47.2,44.981,59279.04,41882.9,35892.44,11.93,,,1.0,1.0,,2.9476555895976233,2.635549776552589,0.31210581304503426
2015-12-03,47.08,49.32,48.6,47.0,27224.01,1.81,3.87,49.87,47.685,45.391,54153.62,42456.89,35435.8,7.68,,,1.0,1.0,,2.8542017043437653,2.679280162110824,0.1749215422329411
2015-12-04,48.0,51.5,49.89,47.98,38703.48,1.28,2.63,49.958,48.264,45.778,48574.5,44269.39,35806.35,10.92,,,1.0,1.0,,2.851362316132409,2.713696592915141,0.137665723217268
2015-12-07,49.69,51.1,50.5,48.33,24284.45,0.6,1.2,49.184,49.015,46.142,40006.77,44724.41,35085.07,2.71,,,1.0,1.0,,2.8653045354410906,2.744018181420331,0.12128635402075982
2015-12-08,49.9,53.96,52.26,49.0,30695.63,1.74,3.44,49.616,49.653,46.655,32635.72,44601.71,35051.65,3.42,,,1.0,1.0,,2.9839737438972804,2.792009293915721,0.1919644499815596
2015-12-09,51.38,54.65,53.39,50.6,26707.76,1.09,2.08,50.928,50.4,47.145,29523.07,44401.06,34939.81,2.98,,,1.0,1.0,,3.1330852463185437,2.8602244843962854,0.2728607619222583
2015-12-10,53.2,53.8,52.8,52.14,17181.71,-0.62,-1.16,51.768,50.819,47.508,27514.61,40834.11,33980.78,1.91,,,1.0,1.0,,3.1671402952660443,2.921607646570237,0.24553264869580715
